dissertation	n.	学位论文	doctoral dissertation
seminar	n.	研讨会	research seminar
qualification	n.	资格	job qualification
proficiency	n.	熟练	language proficiency
vocabulary	n.	词汇	build vocabulary
pronunciation	n.	发音	correct pronunciation
fluency	n.	流利	speak with fluency
tense	n.	时态	present tense
subjunctive	n.	虚拟语气	subjunctive mood
inversion	n.	倒装	partial inversion
ellipsis	n.	省略	use ellipsis
punctuation	n.	标点	correct punctuation
internet	n.	互联网	surf the internet
hardware	n.	硬件	computer hardware
download	v.	下载	download files
email	n./v.	电子邮件	send an email
password	n.	密码	enter password
browser	n.	浏览器	open a browser
artificial	adj.	人工的	artificial intelligence
automation	n.	自动化	factory automation
patent	n.	专利	apply for a patent
laboratory	n.	实验室	research laboratory
hypothesis	n.	假设	test a hypothesis
probability	n.	概率	high probability
equation	n.	方程	solve an equation
microscope	n.	显微镜	under a microscope
telescope	n.	望远镜	powerful telescope
rocket	n.	火箭	launch a rocket
galaxy	n.	星系	distant galaxy
ecology	n.	生态	protect ecology
ecosystem	n.	生态系统	marine ecosystem
contaminate	v.	污染	contaminate water
recycle	v.	回收	recycle waste
renewable	adj.	可再生的	renewable energy
emission	n.	排放	carbon emission
greenhouse	n.	温室	greenhouse effect
sustainable	adj.	可持续的	sustainable development
biodiversity	n.	生物多样性	protect biodiversity
deforestation	n.	滥伐森林	stop deforestation
drought	n.	干旱	severe drought
hurricane	n.	飓风	powerful hurricane
tsunami	n.	海啸	tsunami warning
pandemic	n.	大流行	global pandemic
vaccine	n.	疫苗	COVID vaccine
diagnosis	n.	诊断	early diagnosis
prescription	n.	处方	write a prescription
physician	n.	内科医生	family physician
pharmacy	n.	药房	near the pharmacy
premium	n.	保费	pay premiums
lawsuit	n.	诉讼	file a lawsuit
defendant	n.	被告	the defendant pleaded
plaintiff	n.	原告	the plaintiff claimed
verdict	n.	裁决	guilty verdict
amendment	n.	修正案	constitutional amendment
republic	n.	共和国	democratic republic
parliament	n.	议会	member of parliament
ballot	n.	选票	secret ballot
diplomacy	n.	外交	international diplomacy
embassy	n.	大使馆	visit the embassy
tariff	n.	关税	import tariff
recession	n.	衰退	economic recession
dividend	n.	股息	pay dividends
bankruptcy	n.	破产	declare bankruptcy
merger	n.	合并	company merger
takeover	n.	收购	hostile takeover
entrepreneur	n.	企业家	young entrepreneur
startup	n.	初创公司	tech startup
revenue	n.	收入	annual revenue
surplus	n.	盈余	budget surplus
portfolio	n.	投资组合	investment portfolio
mortgage	n.	抵押贷款	pay the mortgage
dawn	n.	黎明	at dawn
deaf	adj.	聋的	go deaf
dealer	n.	经销商	car dealer
decay	v./n.	腐烂	tooth decay
decent	adj.	体面的	decent job
dedicate	v.	 dedicate	dedicate oneself to
definite	adj.	明确的	definite answer
delegate	n./v.	代表	send a delegate
deliberate	adj./v.	 deliberate	deliberate action
delight	n./v.	 delight	with delight
dense	adj.	密集的	dense population
dental	adj.	牙科的	dental care
depart	v.	 depart	depart from
deputy	n.	副手	deputy manager
descend	v.	 descend	descend the stairs
designer	n.	设计师	fashion designer
desirable	adj.	 desirable	highly desirable
desperate	adj.	 desperate	desperate situation
despite	prep.	 despite	despite difficulties
diameter	n.	 diameter	circle diameter
diary	n.	 diary	keep a diary
dictate	v.	 dictate	dictate terms
digest	v./n.	 digest	digest food
dilemma	n.	 dilemma	face a dilemma
directory	n.	 directory	phone directory
dirt	n.	 dirt	covered in dirt
disagree	v.	 disagree	disagree with
disappoint	v.	 disappoint	disappoint fans
disc	n.	 disc	compact disc
discourage	v.	 discourage	discourage smoking
disguise	v./n.	 disguise	in disguise
disgust	n./v.	 disgust	with disgust
dish	n.	 dish	main dish
disk	n.	 disk	hard disk
disposal	n.	 disposal	waste disposal
distinct	adj.	 distinct	distinct features
distress	n./v.	 distress	in distress
dive	v./n.	 dive	dive into water
diversity	n.	 diversity	cultural diversity
divorce	n./v.	 divorce	get a divorce
dizzy	adj.	 dizzy	feel dizzy
dominant	adj.	 dominant	dominant position
donation	n.	 donation	charitable donation
donkey	n.	 donkey	ride a donkey
dorm	n.	 dorm	college dorm
dot	n.	 dot	polka dot
down	adv./prep.	 down	sit down
downstairs	adv.	 downstairs	go downstairs
dozen	n.	 dozen	a dozen eggs
dragon	n.	 dragon	Chinese dragon
drill	n./v.	 drill	fire drill
drip	v./n.	 drip	drip water
drum	n.	 drum	beat the drum
drunk	adj.	 drunk	get drunk
duck	n.	 duck	roast duck
dumb	adj.	 dumb	dumb question
durable	adj.	 durable	durable goods
duration	n.	 duration	for the duration
during	prep.	 during	during the war
dust	n.	 dust	covered with dust
each	pron./adj.	 each	each other
eagle	n.	 eagle	golden eagle
ear	n.	 ear	ear infection
earnest	adj.	 earnest	earnest effort
east	n./adj.	 east	Middle East
echo	n./v.	 echo	echo sound
economical	adj.	 economical	economical car
economics	n.	 economics	study economics
eight	num.	 eight	eight people
eighteen	num.	 eighteen	eighteen years
eighty	num.	 eighty	eighty percent
elder	adj./n.	 elder	elder brother
electrical	adj.	 electrical	electrical engineer
elevator	n.	 elevator	take the elevator
eleven	num.	 eleven	eleven o'clock
else	adv.	 else	anything else
elsewhere	adv.	 elsewhere	look elsewhere
emperor	n.	 emperor	Roman emperor
emphasize	v.	 emphasize	emphasize importance
ending	n.	 ending	happy ending
enough	adj./adv.	 enough	good enough
enthusiastic	adj.	 enthusiastic	enthusiastic supporter
envelope	n.	 envelope	sealed envelope
era	n.	 era	modern era
establishment	n.	 establishment	business establishment
etc	abbr.	 等等	and etc.
eternal	adj.	 eternal	eternal love
eve	n.	 eve	Christmas eve
evening	n.	 evening	good evening
everybody	pron.	 everybody	everybody knows
everyday	adj.	 everyday	everyday life
everyone	pron.	 everyone	everyone agrees
everything	pron.	 everything	everything is fine
everywhere	adv.	 everywhere	look everywhere
evil	n./adj.	 evil	fight evil
exceptional	adj.	 exceptional	exceptional talent
excess	n./adj.	 excess	in excess of
excessive	adj.	 excessive	excessive spending
exclaim	v.	 exclaim	exclaim in surprise
exclude	v.	 exclude	exclude from
exert	v.	 exert	exert influence
exhaust	v./n.	 exhaust	feel exhausted
exploit	v./n.	 exploit	exploit resources
extraordinary	adj.	 extraordinary	extraordinary achievement
fabric	n.	织物	cotton fabric
facility	n.	设施	sports facility
faint	adj./v.	 faint	faint voice
faithful	adj.	忠诚的	faithful friend
fake	adj./n.	假的/假货	fake product
famine	n.	饥荒	severe famine
fantastic	adj.	极好的	fantastic idea
fantasy	n.	幻想	live in fantasy
fascinate	v.	迷住	fascinate the audience
fat	n./adj.	 fat	too much fat
fate	n.	命运	accept fate
father	n.	父亲	my father
feast	n.	盛宴	wedding feast
feather	n.	羽毛	bird feather
fence	n.	栅栏	wooden fence
fertile	adj.	肥沃的	fertile soil
festival	n.	节日	Spring Festival
fever	n.	发烧	have a fever
fiber	n.	纤维	dietary fiber
fiction	n.	小说	science fiction
fist	n.	拳头	clench fist
fleet	n.	舰队	naval fleet
flesh	n.	 flesh	in the flesh
flock	n./v.	 flock	a flock of birds
flour	n.	 flour	wheat flour
flu	n.	流感	catch the flu
fluent	adj.	 fluent	fluent English
fluid	n./adj.	 fluid	body fluid
fog	n.	 fog	thick fog
folk	n./adj.	 folk	folk music
following	adj./n.	 following	the following day
fond	adj.	 fond	be fond of
fool	n./v.	 fool	make a fool of
foolish	adj.	 foolish	foolish mistake
for	prep.	 for	wait for
forbid	v.	 forbid	forbid smoking
forehead	n.	 forehead	wide forehead
forever	adv.	 forever	love forever
fork	n.	叉子	knife and fork
forth	adv.	 forth	back and forth
fortnight	n.	两星期	a fortnight ago
fortunate	adj.	 fortunate	fortunate enough
fountain	n.	 fountain	drinking fountain
fox	n.	 fox	clever as a fox
freight	n.	 freight	air freight
frequency	n.	 frequency	high frequency
friction	n.	 friction	reduce friction
frog	n.	 frog	green frog
from	prep.	 from	from now on
frontier	n.	 frontier	national frontier
frost	n.	 frost	morning frost
frustrate	v.	 frustrate	feel frustrated
fry	v.	 fry	fry eggs
fur	n.	 fur	animal fur
furthermore	adv.	 furthermore	furthermore, note that
gallery	n.	 gallery	art gallery
gallon	n.	 gallon	gallons of water
gang	n.	 gang	criminal gang
garbage	n.	 garbage	take out garbage
garlic	n.	 garlic	add garlic
gay	adj.	 gay	gay rights
gear	n.	 gear	safety gear
geometry	n.	 geometry	Euclidean geometry
germ	n.	 germ	spread germs
ghost	n.	 ghost	believe in ghosts
globe	n.	 globe	around the globe
glory	n.	 glory	eternal glory
glove	n.	 glove	pair of gloves
glue	n./v.	 glue	stick with glue
goat	n.	 goat	mountain goat
goodbye	n./int.	 goodbye	say goodbye
goods	n.	 goods	consumer goods
goose	n.	 goose	wild goose
governor	n.	 governor	provincial governor
grace	n.	 grace	with grace
gradual	adj.	 gradual	gradual change
grape	n.	 grape	bunch of grapes
grateful	adj.	 grateful	be grateful for
gray	adj./n.	 gray	gray hair
greedy	adj.	 greedy	greedy for power
greeting	n.	 greeting	warm greeting
grey	adj.	 grey	grey sky
grief	n.	 grief	deep grief
grill	n./v.	 grill	outdoor grill
grip	n./v.	 grip	firm grip
grocer	n.	 grocer	local grocer
guitar	n.	 guitar	play guitar
gulf	n.	 gulf	Persian Gulf
gum	n.	 gum	chewing gum
gun	n.	 gun	carry a gun
guy	n.	 guy	nice guy
gym	n.	 gym	go to the gym
habitat	n.	 habitat	natural habitat
halt	v./n.	 halt	come to a halt
ham	n.	 ham	ham sandwich
hammer	n./v.	 hammer	hammer a nail
handful	n.	 handful	a handful of
handwriting	n.	 handwriting	clear handwriting
handy	adj.	 handy	come in handy
harmful	adj.	 harmful	harmful effects
harmony	n.	 harmony	live in harmony
hatch	v.	 hatch	hatch eggs
hawk	n.	 hawk	night hawk
hay	n.	 hay	bales of hay
hazard	n.	 hazard	health hazard
he	pron.	 he	he said
headline	n.	 headline	news headline
headquarters	n.	 headquarters	company headquarters
heap	n.	 heap	a heap of
hedge	n.	树篱	garden hedge
heel	n.	脚后跟	high heel
heir	n.	继承人	legal heir
helicopter	n.	直升机	rescue helicopter
hell	n.	地狱	go to hell
hello	int.	你好	say hello
helmet	n.	头盔	wear a helmet
helpless	adj.	无助的	feel helpless
hen	n.	母鸡	laying hen
hence	adv.	因此	hence the name
her	pron.	她的/她	her book
herd	n.	兽群	a herd of cattle
here	adv.	这里	come here
heroic	adj.	英雄的	heroic act
heroine	n.	女英雄	tragic heroine
hers	pron.	她的	a friend of hers
herself	pron.	她自己	by herself
hillside	n.	山坡	steep hillside
hint	n./v.	 hint	give a hint
hip	n.	臀部	hip joint
his	pron.	他的	his idea
historian	n.	历史学家	famous historian
historical	adj.	历史的	historical data
hole	n.	 hole	black hole
hollow	adj./n.	 hollow	hollow tree
holy	adj.	 holy	holy place
homeland	n.	祖国	return to homeland
honesty	n.	 honesty	academic honesty
honey	n.	 honey	a spoon of honey
horn	n.	 horn	car horn
horrible	adj.	 horrible	horrible accident
horror	n.	 horror	horror movie
hostess	n.	女主人	air hostess
hostile	adj.	 hostile	hostile attitude
housewife	n.	家庭主妇	typical housewife
housework	n.	家务	do housework
how	adv.	 how	how to do
however	adv./conj.	 however	however hard
humanity	n.	人性/人类	crimes against humanity
humble	adj.	 humble	humble background
humid	adj.	 humid	humid climate
humorous	adj.	 humorous	humorous story
hundred	num.	 hundred	a hundred years
hunter	n.	猎人	deer hunter
hut	n.	小屋	wooden hut
hydrogen	n.	氢	hydrogen energy
idiom	n.	习语	English idiom
idle	adj.	 idle	idle time
if	conj.	 if	if possible
ignorance	n.	无知	out of ignorance
ill	adj./adv.	 ill	fall ill
illustration	n.	插图	clear illustration
imaginary	adj.	 imaginary	imaginary friend
imitate	v.	 imitate	imitate others
immigrant	n.	移民	illegal immigrant
implication	n.	含义/影响	policy implication
inch	n.	英寸	every inch
including	prep.	 including	including me
independence	n.	独立	national independence
indifferent	adj.	 indifferent	indifferent attitude
indoor	adj.	 indoor	indoor activity
indoors	adv.	 indoors	stay indoors
infect	v.	 infect	infect others
inferior	adj.	 inferior	inferior quality
infinite	adj.	 infinite	infinite space
infrastructure	n.	基础设施	public infrastructure
ingredient	n.	成分	key ingredient
ink	n.	墨水	in black ink
inn	n.	小旅馆	country inn
inquire	v.	 inquire	inquire about
instant	adj./n.	 instant	instant noodles
instead	adv.	 instead	instead of
instinct	n.	本能	survival instinct
institute	n.	 institute	research institute
integrity	n.	 integrity	personal integrity
intellectual	adj./n.	 intellectual	intellectual property
intensity	n.	 intensity	high intensity
interior	n./adj.	 interior	interior design
into	prep.	 into	go into
invasion	n.	 invasion	military invasion
investor	n.	投资者	private investor
it	pron.	 it	it is true
its	pron.	 its	its name
itself	pron.	 itself	by itself
jail	n./v.	 jail	go to jail
jam	n./v.	 jam	traffic jam
jar	n.	 jar	glass jar
jaw	n.	 jaw	lower jaw
jazz	n.	 jazz	jazz music
jealous	adj.	 jealous	feel jealous
jeans	n.	牛仔裤	wear jeans
jet	n.	 jet	jet plane
jewel	n.	 jewel	precious jewel
journalist	n.	记者	investigative journalist
jungle	n.	 jungle	dense jungle
junior	adj./n.	 junior	junior staff
keen	adj.	 keen	keen interest
kettle	n.	 kettle	electric kettle
keyboard	n.	 keyboard	computer keyboard
kilogram	n.	千克	one kilogram
kilometer	n.	千米	five kilometers
kindergarten	n.	幼儿园	local kindergarten
kingdom	n.	王国	United Kingdom
kite	n.	 kite	fly a kite
knot	n.	结	tie a knot
ladder	n.	梯子	climb the ladder
lamb	n.	 lamb	roast lamb
lamp	n.	 lamp	desk lamp
landlord	n.	房东	contact the landlord
lane	n.	 lane	fast lane
lap	n.	大腿部/一圈	on my lap
laptop	n.	笔记本电脑	use a laptop
laser	n.	激光	laser surgery
laundry	n.	洗衣	do the laundry
lawn	n.	草坪	mow the lawn
leak	v./n.	 leak	water leak
leap	v./n.	 leap	leap forward
least	adj./adv.	 least	at least
leather	n.	 leather	leather jacket
lens	n.	镜头/镜片	camera lens
librarian	n.	图书管理员	ask the librarian
lid	n.	盖子	put the lid on
livelihood	n.	生计	earn a livelihood
lighthouse	n.	灯塔	coastal lighthouse
lightweight	adj.	轻量的	lightweight design
likelihood	n.	可能性	in all likelihood
limestone	n.	石灰石	limestone cave
